79.00;58.00;70.98;11.78
77.00;55.00;71.10;12.02
72.00;52.00;71.46;12.26
71.00;52.00;71.28;12.34
68.00;55.00;69.79;12.74
64.00;58.00;69.97;13.08
60.00;67.00;70.57;13.38
58.00;71.00;73.67;13.82
57.00;74.00;76.35;13.98
58.00;73.00;82.90;14.32
58.00;70.00;93.15;14.78
58.00;68.00;107.46;15.04
57.00;61.00;123.97;15.18
59.00;60.00;137.14;15.34
60.00;57.00;146.14;15.72
58.00;53.00;146.74;16.04
57.00;56.00;142.50;16.20
56.00;57.00;138.03;16.36
56.00;57.00;134.10;16.52
56.00;59.00;131.36;16.86
55.00;52.00;128.14;17.00
55.00;61.00;126.17;17.18
55.00;64.00;124.80;17.34
53.00;60.00;125.16;17.48
53.00;62.00;124.15;17.62
51.00;61.00;120.81;17.86
50.00;62.00;115.56;18.02
50.00;62.00;109.96;18.02
49.00;53.00;105.13;18.24
48.00;51.00;100.78;18.44
48.00;52.00;94.17;18.42
48.00;58.00;88.86;18.62
48.00;64.00;85.17;18.64
48.00;63.00;84.75;18.82
48.00;60.00;86.12;19.04
47.00;57.00;87.91;19.02
47.00;56.00;89.52;19.20
46.00;56.00;91.31;19.16
46.00;48.00;92.92;19.40
45.00;41.00;94.82;19.56
44.00;42.00;94.53;19.60
42.00;47.00;93.39;19.80
42.00;48.00;91.43;19.80
42.00;50.00;89.94;19.98
41.00;47.00;89.40;20.02
41.00;49.00;88.51;20.18
42.00;49.00;87.25;20.20
46.00;57.00;86.00;20.40
50.00;61.00;84.21;20.38
56.00;68.00;84.63;20.62
60.00;66.00;84.27;20.62
67.00;73.00;83.44;20.64
72.00;83.00;82.19;20.82
75.00;85.00;79.51;20.80
79.00;88.00;78.73;20.80
81.00;84.00;78.67;21.02
80.00;80.00;78.85;21.02
82.00;83.00;77.60;21.02
82.00;82.00;75.75;21.24
80.00;74.00;75.10;21.26
78.00;73.00;76.23;21.26
78.00;68.00;76.17;21.26
75.00;75.00;75.93;21.24
73.00;83.00;75.04;21.26
72.00;86.00;74.50;21.44
70.00;82.00;74.50;21.46
72.00;83.00;74.74;21.46
71.00;90.00;74.62;21.46
67.00;83.00;73.19;21.46
63.00;75.00;71.94;21.48
62.00;70.00;71.76;21.46
59.00;71.00;72.06;21.46
58.00;72.00;72.41;21.46
55.00;71.00;71.28;21.48
56.00;67.00;70.80;21.44
56.00;73.00;70.75;21.64
58.00;70.00;71.40;21.66
59.00;69.00;71.64;21.70
60.00;67.00;70.09;21.70
60.00;73.00;69.55;21.72
58.00;74.00;68.48;21.90
57.00;70.00;69.08;21.88
56.00;61.00;70.80;21.88
56.00;66.00;72.77;21.88
55.00;61.00;76.47;21.86
53.00;62.00;83.86;22.08
53.00;51.00;96.91;22.10
53.00;49.00;114.19;22.08
53.00;49.00;130.94;22.10
52.00;52.00;145.54;22.10
52.00;56.00;153.47;22.10
51.00;55.00;156.27;22.10
50.00;48.00;154.07;22.10
49.00;49.00;148.58;22.10
48.00;49.00;142.62;22.10
47.00;50.00;137.44;22.10
46.00;51.00;134.93;22.08
45.00;46.00;135.23;22.06
45.00;46.00;135.95;22.08
44.00;48.00;137.08;22.06
44.00;47.00;134.70;22.08
44.00;46.00;132.13;21.90
44.00;44.00;129.15;21.88
44.00;52.00;124.44;21.88
44.00;52.00;119.38;21.88
42.00;63.00;111.93;21.90
42.00;66.00;104.00;21.88
41.00;70.00;98.22;21.64
41.00;71.00;94.76;21.64
41.00;72.00;93.69;21.64
41.00;63.00;92.86;21.64
40.00;61.00;92.80;21.66
39.00;51.00;94.05;21.66
40.00;48.00;96.25;21.64
42.00;45.00;98.10;21.64
45.00;46.00;99.83;21.46
49.00;44.00;99.53;21.46
55.00;48.00;97.92;21.46
59.00;51.00;95.42;21.46
64.00;59.00;95.66;21.48
70.00;66.00;94.35;21.46
75.00;68.00;92.50;21.46
78.00;72.00;90.83;21.24
77.00;81.00;88.80;21.26
78.00;81.00;88.39;21.24
80.00;85.00;88.03;21.24
82.00;86.00;86.60;21.02
82.00;86.00;85.23;21.02
81.00;85.00;83.20;21.00
82.00;81.00;83.68;21.04
84.00;77.00;83.02;20.82
82.00;74.00;82.01;20.80
81.00;75.00;80.04;20.80
78.00;73.00;77.66;20.80
75.00;79.00;77.54;20.82
73.00;78.00;77.30;20.82
69.00;80.00;77.30;20.60
64.00;79.00;76.47;20.62
63.00;73.00;75.10;20.62
60.00;75.00;75.33;20.64
59.00;75.00;75.22;20.62
57.00;75.00;75.22;20.82
53.00;84.00;74.38;20.82
53.00;86.00;73.78;20.80
53.00;90.00;72.71;20.82
55.00;101.00;72.95;20.82
55.00;91.00;73.67;21.02
55.00;89.00;73.37;21.02
55.00;83.00;72.47;21.26
52.00;74.00;71.40;21.28
52.00;71.00;71.28;21.26
51.00;67.00;73.19;21.46
50.00;59.00;75.63;21.48
49.00;57.00;80.22;21.64
49.00;55.00;87.25;21.66
47.00;52.00;99.71;21.88
49.00;52.00;114.37;21.88
48.00;53.00;128.80;22.04
47.00;57.00;139.52;22.08
47.00;56.00;145.36;22.06
46.00;57.00;144.65;22.06
46.00;59.00;141.97;22.06
45.00;60.00;137.62;22.08
44.00;60.00;133.03;22.06
42.00;56.00;127.48;22.08
42.00;56.00;124.56;22.06
41.00;55.00;123.19;22.06
41.00;51.00;122.66;22.06
41.00;50.00;121.52;22.04
41.00;51.00;119.86;22.08
41.00;56.00;115.86;22.08
41.00;55.00;110.92;22.06
41.00;51.00;106.21;22.06
41.00;58.00;101.08;22.06
42.00;61.00;94.70;22.04
45.00;66.00;88.33;22.06
46.00;69.00;83.32;22.08
51.00;68.00;81.71;22.06
56.00;74.00;82.43;22.08
60.00;84.00;84.33;22.08
64.00;82.00;84.51;22.08
68.00;82.00;86.72;22.10
71.00;83.00;89.58;21.90
74.00;81.00;91.19;21.88
74.00;78.00;92.56;21.64
74.00;83.00;91.37;21.46
74.00;82.00;89.10;21.26
74.00;90.00;86.60;21.02
75.00;91.00;85.11;20.80
75.00;91.00;85.35;20.40
75.00;94.00;83.32;20.16
75.00;100.00;81.83;19.98
74.00;92.00;80.64;19.80
74.00;85.00;79.33;19.38
72.00;80.00;79.51;19.22
70.00;80.00;79.45;18.78
68.00;82.00;78.08;18.44
63.00;79.00;75.63;18.44
60.00;74.00;74.68;18.00
57.00;73.00;74.92;17.66
53.00;69.00;73.96;17.36
51.00;69.00;72.71;16.86
50.00;67.00;71.88;16.68
50.00;60.00;71.40;16.36
51.00;59.00;71.40;16.06
50.00;57.00;72.24;15.52
50.00;58.00;72.06;15.36
51.00;61.00;70.92;14.88
50.00;57.00;70.21;14.46
49.00;57.00;70.33;13.98
48.00;60.00;70.51;13.64
48.00;55.00;70.86;13.38
49.00;53.00;70.03;12.94
48.00;61.00;68.78;12.60
47.00;57.00;68.84;12.26
47.00;55.00;69.43;12.00
46.00;56.00;69.37;11.88
46.00;53.00;69.26;11.64
45.00;59.00;68.42;11.44
44.00;61.00;70.57;11.24
42.00;53.00;73.67;11.10
42.00;66.00;80.04;10.62
41.00;67.00;89.16;10.26
41.00;64.00;101.26;9.90
40.00;60.00;117.83;9.40
40.00;57.00;134.04;9.30
40.00;53.00;148.70;8.82
40.00;49.00;155.38;8.52
39.00;48.00;152.75;8.22
39.00;48.00;145.42;7.88
39.00;46.00;137.80;7.82
39.00;47.00;134.64;7.52
39.00;45.00;133.09;7.34
38.00;49.00;131.66;7.00
37.00;50.00;130.29;6.86
37.00;39.00;129.39;6.62
37.00;41.00;128.97;6.48
36.00;44.00;126.65;6.32
36.00;44.00;123.37;6.10
36.00;45.00;117.89;6.06
38.00;44.00;110.56;5.90
41.00;49.00;104.84;5.68
46.00;57.00;100.60;5.64
49.00;57.00;95.18;5.48
55.00;60.00;90.77;5.46
60.00;69.00;86.48;5.40
66.00;79.00;86.00;5.36
70.00;84.00;87.49;5.30
73.00;82.00;89.64;5.18
75.00;82.00;92.44;5.20
79.00;88.00;93.10;5.18
80.00;88.00;93.51;5.18
80.00;85.00;94.76;5.18
79.00;75.00;94.47;5.18
78.00;80.00;93.51;5.28
77.00;85.00;91.84;5.28
75.00;88.00;89.40;5.34
74.00;80.00;88.33;5.40
73.00;88.00;87.02;5.40
72.00;84.00;87.08;5.48
71.00;88.00;85.05;5.56
69.00;83.00;83.14;5.72
66.00;81.00;82.31;5.80
62.00;80.00;81.59;5.92
59.00;79.00;81.35;6.08
57.00;78.00;80.22;6.24
53.00;81.00;77.72;6.40
52.00;79.00;76.05;6.58
51.00;78.00;76.71;6.72
50.00;72.00;77.06;7.02
50.00;72.00;76.11;7.20
50.00;79.00;74.44;7.52
51.00;67.00;74.20;7.82
51.00;67.00;72.71;7.88
50.00;64.00;73.78;8.20
48.00;67.00;72.59;8.52
48.00;62.00;72.29;8.80
48.00;61.00;71.58;9.06
47.00;61.00;71.88;9.40
46.00;66.00;72.71;9.76
46.00;63.00;74.26;10.10
45.00;69.00;78.37;10.52
47.00;66.00;83.92;10.74
46.00;67.00;93.21;11.10
45.00;62.00;108.47;11.34
45.00;62.00;123.43;11.56
44.00;62.00;136.96;11.64
44.00;60.00;145.01;11.76
42.00;58.00;147.33;11.96
41.00;57.00;145.78;12.14
41.00;60.00;140.54;12.34
40.00;63.00;135.47;12.58
40.00;59.00;130.58;12.94
39.00;55.00;126.41;13.24
39.00;51.00;124.92;13.68
39.00;51.00;123.79;13.98
38.00;48.00;122.90;14.14
38.00;42.00;120.39;14.44
38.00;41.00;116.52;14.86
38.00;51.00;111.45;15.22
37.00;51.00;106.86;15.52
37.00;59.00;102.57;15.72
36.00;64.00;96.85;15.82
36.00;75.00;89.46;16.20
35.00;77.00;85.88;16.50
35.00;75.00;83.62;16.84
34.00;69.00;84.16;16.84
34.00;74.00;86.42;17.20
34.00;66.00;87.73;17.34
34.00;58.00;89.04;17.66
34.00;50.00;90.47;17.66
34.00;50.00;92.86;18.04
33.00;51.00;93.75;18.24
33.00;56.00;92.26;18.44
33.00;53.00;90.59;18.62
31.00;58.00;87.61;18.62
31.00;57.00;86.48;18.80
31.00;52.00;86.18;19.04
31.00;51.00;84.39;19.06
31.00;50.00;83.14;19.20
34.00;45.00;81.41;19.22
35.00;57.00;80.76;19.20
39.00;56.00;80.58;19.18
45.00;59.00;79.74;19.20
51.00;69.00;79.09;19.22
58.00;80.00;75.57;19.22
64.00;89.00;74.80;19.20
68.00;89.00;74.44;19.04
73.00;80.00;73.96;19.02
75.00;92.00;73.43;18.78
74.00;100.00;71.46;18.62
74.00;104.00;70.27;18.46
74.00;100.00;70.15;18.24
74.00;102.00;70.33;17.84
73.00;103.00;71.04;17.64
73.00;106.00;69.79;17.34
74.00;105.00;68.66;17.00
75.00;94.00;68.60;16.68
74.00;91.00;68.96;16.20
72.00;94.00;69.31;16.06
72.00;86.00;68.66;15.66
70.00;92.00;68.00;15.22
68.00;92.00;67.65;14.78
63.00;92.00;67.17;14.64
60.00;102.00;68.84;14.14
58.00;95.00;69.31;13.68
56.00;85.00;71.34;13.24
51.00;92.00;76.65;12.82
49.00;84.00;87.49;12.58
48.00;83.00;102.87;12.22
49.00;78.00;120.45;12.00
49.00;72.00;136.84;11.76
49.00;75.00;149.18;11.58
49.00;80.00;156.63;11.46
50.00;78.00;156.63;11.26
48.00;83.00;150.37;10.84
46.00;77.00;141.07;10.54
45.00;73.00;134.70;9.98
44.00;68.00;131.84;9.74
42.00;61.00;132.79;9.40
41.00;59.00;133.68;8.94
41.00;56.00;133.38;8.66
42.00;52.00;131.72;8.38
44.00;55.00;129.57;8.08
44.00;55.00;126.83;7.80
42.00;57.00;122.24;7.52
42.00;60.00;115.86;7.20
41.00;58.00;108.29;7.12
40.00;60.00;99.95;6.86
40.00;55.00;95.48;6.58
39.00;56.00;92.20;6.30
38.00;53.00;90.41;6.12
37.00;50.00;88.86;5.98
37.00;51.00;88.92;5.82
37.00;49.00;90.47;5.52
37.00;49.00;92.62;5.40
37.00;51.00;95.00;5.32
37.00;51.00;96.19;5.18
37.00;52.00;95.24;5.04
36.00;56.00;94.11;4.88
36.00;51.00;93.04;4.82
35.00;55.00;92.08;4.72
35.00;52.00;90.53;4.62
35.00;47.00;87.55;4.54
34.00;48.00;86.12;4.38
34.00;47.00;84.75;4.32
33.00;50.00;85.05;4.26
33.00;56.00;84.45;4.22
33.00;60.00;82.67;4.18
33.00;60.00;81.47;4.08
33.00;60.00;80.16;4.10
31.00;58.00;79.63;4.04
31.00;57.00;78.85;4.04
31.00;52.00;78.20;3.96
31.00;45.00;75.69;3.94
31.00;37.00;73.96;3.94
30.00;34.00;74.26;3.96
30.00;34.00;75.16;3.94
30.00;34.00;74.26;4.04
29.00;31.00;73.25;4.10
29.00;34.00;72.29;4.10
31.00;37.00;72.65;4.20
35.00;39.00;72.71;4.24
39.00;45.00;72.65;4.34
45.00;47.00;72.29;4.46
50.00;48.00;70.75;4.56
56.00;50.00;70.21;4.68
62.00;51.00;70.98;4.88
66.00;53.00;70.51;5.04
67.00;59.00;70.27;5.30
68.00;62.00;69.20;5.34
68.00;74.00;67.88;5.54
68.00;82.00;68.12;5.82
67.00;90.00;67.41;6.06
67.00;94.00;68.36;6.12
67.00;93.00;66.99;6.42
68.00;90.00;65.98;6.72
66.00;91.00;66.22;7.04
64.00;80.00;66.22;7.40
64.00;74.00;66.16;7.50
64.00;67.00;65.44;7.88
63.00;60.00;64.13;8.20
61.00;62.00;63.59;8.64
58.00;58.00;64.25;9.04
57.00;62.00;65.44;9.16
55.00;69.00;65.20;9.62
50.00;72.00;65.68;9.98
48.00;77.00;69.43;10.52
46.00;79.00;75.93;10.82
45.00;78.00;88.86;11.10
45.00;88.00;103.82;11.32
46.00;83.00;119.80;11.52
46.00;73.00;135.11;11.70
47.00;72.00;148.28;11.82
47.00;70.00;156.69;11.96
47.00;77.00;156.45;12.12
46.00;72.00;149.00;12.42
45.00;68.00;140.30;12.82
44.00;68.00;134.22;12.96
44.00;70.00;132.43;13.38
42.00;69.00;132.61;13.68
41.00;70.00;132.79;13.98
41.00;63.00;131.78;14.46
41.00;64.00;130.23;14.60
40.00;60.00;129.27;14.86
40.00;62.00;126.77;15.18
38.00;63.00;122.66;15.52
38.00;61.00;115.62;15.68
37.00;58.00;106.62;15.84
36.00;57.00;100.13;16.18
35.00;59.00;94.76;16.52
35.00;61.00;91.96;16.70
34.00;53.00;88.74;16.82
34.00;56.00;86.42;17.14
34.00;59.00;86.42;17.34
34.00;61.00;86.30;17.50
34.00;71.00;89.52;17.84
34.00;70.00;91.37;17.82
34.00;68.00;92.02;18.22
34.00;69.00;92.38;18.46
34.00;69.00;91.78;18.58
34.00;64.00;91.55;19.02
33.00;66.00;89.88;19.00
33.00;52.00;87.08;19.20
31.00;56.00;85.23;19.40
30.00;56.00;82.72;19.74
30.00;56.00;82.13;19.76
33.00;50.00;82.07;19.96
35.00;49.00;81.18;20.18
38.00;51.00;79.51;20.38
42.00;55.00;78.37;20.40
48.00;52.00;77.30;20.64
52.00;55.00;76.71;20.80
56.00;57.00;76.11;20.80
60.00;71.00;74.74;21.02
62.00;78.00;72.29;21.02
64.00;79.00;71.04;21.02
64.00;84.00;71.16;21.28
64.00;85.00;70.80;21.26
64.00;89.00;70.33;21.28
66.00;86.00;69.14;21.26
66.00;79.00;68.78;21.26
64.00;77.00;68.12;21.26
63.00;74.00;68.54;21.26
62.00;70.00;68.90;21.28
62.00;68.00;67.29;21.00
61.00;70.00;66.33;21.02
60.00;77.00;66.57;21.02
58.00;79.00;66.10;20.78
56.00;86.00;66.33;20.80
52.00;85.00;65.68;20.64
49.00;90.00;64.79;20.60
47.00;89.00;63.95;20.38
45.00;88.00;63.47;20.16
42.00;89.00;64.31;19.98
41.00;91.00;63.30;20.00
41.00;83.00;62.46;19.82
41.00;86.00;61.81;19.58
42.00;85.00;61.39;19.38
44.00;88.00;61.92;19.20
42.00;84.00;61.92;18.80
41.00;74.00;60.73;18.64
41.00;66.00;59.96;18.22
40.00;61.00;60.20;17.84
39.00;56.00;60.79;17.64
38.00;56.00;61.21;17.32
38.00;52.00;60.61;17.00
38.00;51.00;61.51;16.70
38.00;56.00;64.55;16.36
37.00;57.00;72.47;16.02
37.00;60.00;83.02;15.72
37.00;61.00;97.68;15.38
36.00;62.00;113.48;14.88
36.00;60.00;128.97;14.76
36.00;61.00;141.13;14.28
36.00;62.00;147.09;13.82
37.00;71.00;145.48;13.54
39.00;71.00;137.20;13.10
42.00;73.00;128.68;12.82
47.00;72.00;124.27;12.46
51.00;79.00;123.01;12.12
56.00;78.00;123.13;11.98
59.00;82.00;122.48;11.80
61.00;81.00;121.17;11.64
62.00;83.00;120.45;11.44
62.00;86.00;119.50;11.26
62.00;81.00;116.94;10.98
61.00;79.00;112.11;10.62
60.00;84.00;105.02;10.52
59.00;83.00;98.16;10.10
57.00;80.00;92.26;9.78
56.00;85.00;88.86;9.40
53.00;79.00;85.82;9.16
51.00;82.00;83.44;8.84
48.00;82.00;82.25;8.64
46.00;79.00;81.89;8.32
44.00;73.00;84.93;8.02
41.00;71.00;87.73;7.88
40.00;64.00;88.45;7.58
40.00;63.00;88.80;7.34
39.00;62.00;88.33;7.12
40.00;57.00;88.51;6.86
40.00;52.00;87.85;6.70
40.00;49.00;86.84;6.56
40.00;49.00;83.92;6.42
40.00;51.00;81.95;6.24
39.00;53.00;81.12;6.06
39.00;55.00;81.35;5.98
37.00;52.00;80.40;5.80
36.00;56.00;79.74;5.72
35.00;59.00;77.78;5.64
34.00;59.00;76.47;5.56
33.00;67.00;76.11;5.48
33.00;63.00;75.10;5.40
33.00;62.00;74.74;5.40
34.00;64.00;71.76;5.32
34.00;62.00;71.40;5.34
34.00;62.00;71.76;5.34
35.00;66.00;71.34;5.34
35.00;52.00;71.28;5.34
34.00;60.00;70.09;5.32
33.00;57.00;69.31;5.34
31.00;59.00;68.18;5.36
31.00;58.00;68.72;5.40
30.00;67.00;68.84;5.48
30.00;63.00;68.30;5.56
30.00;62.00;67.05;5.54
30.00;55.00;67.47;5.62
30.00;57.00;67.65;5.80
29.00;53.00;68.18;5.90
28.00;51.00;68.12;6.00
28.00;39.00;67.59;6.16
28.00;37.00;67.71;6.30
28.00;37.00;69.55;6.50
28.00;37.00;74.14;6.64
28.00;41.00;80.40;6.72
28.00;46.00;89.82;6.90
28.00;48.00;102.04;7.18
28.00;53.00;115.15;7.40
27.00;61.00;129.51;7.72
27.00;60.00;138.99;7.80
27.00;62.00;141.55;8.08
26.00;57.00;136.96;8.40
26.00;58.00;131.24;8.70
26.00;58.00;127.72;8.82
26.00;55.00;124.68;9.16
26.00;48.00;121.58;9.50
26.00;48.00;119.74;10.00
26.00;45.00;117.11;10.36
26.00;45.00;116.82;10.52
26.00;42.00;115.68;11.00
26.00;38.00;113.78;11.26
25.00;46.00;108.83;11.42
25.00;53.00;102.39;11.66
25.00;59.00;96.79;11.70
25.00;63.00;91.37;11.88
25.00;63.00;87.97;12.06
24.00;62.00;84.33;12.32
24.00;64.00;80.28;12.72
25.00;59.00;78.67;12.84
24.00;50.00;79.45;13.24
24.00;45.00;81.47;13.54
24.00;40.00;84.10;13.80
23.00;41.00;85.65;14.14
23.00;42.00;86.18;14.46
23.00;44.00;86.54;14.80
23.00;45.00;86.60;15.04
23.00;48.00;86.18;15.36
23.00;48.00;83.80;15.50
23.00;47.00;82.19;15.84
23.00;45.00;79.92;16.18
23.00;44.00;79.92;16.52
23.00;42.00;79.03;16.68
23.00;37.00;78.08;16.84
23.00;35.00;77.30;17.16
22.00;35.00;75.75;17.36
22.00;39.00;75.22;17.64
22.00;41.00;75.51;17.82
22.00;42.00;74.32;18.02
22.00;41.00;74.50;18.22
22.00;44.00;72.83;18.44
22.00;40.00;74.74;18.82
22.00;39.00;78.08;18.80
22.00;36.00;85.05;19.20
22.00;33.00;93.04;19.38
20.00;29.00;102.75;19.56
20.00;31.00;112.94;19.80
20.00;33.00;122.06;19.82
20.00;38.00;128.32;20.00
20.00;39.00;129.63;20.16
20.00;40.00;124.98;20.38
20.00;42.00;117.71;20.60
20.00;57.00;112.35;20.82
20.00;62.00;107.58;20.82
20.00;60.00;104.72;21.02
19.00;55.00;100.07;21.24
19.00;56.00;95.30;21.24
19.00;55.00;90.71;21.46
19.00;55.00;87.25;21.68
19.00;41.00;85.05;21.64
19.00;44.00;80.52;21.88
19.00;44.00;75.39;21.86
19.00;46.00;72.35;21.90
19.00;42.00;71.34;22.12
20.00;44.00;72.06;22.08
26.00;57.00;72.77;22.08
31.00;70.00;73.90;22.06
39.00;68.00;74.62;22.08
47.00;81.00;75.87;22.06
52.00;88.00;78.31;22.06
60.00;96.00;79.09;22.06
68.00;104.00;78.85;22.08
70.00;104.00;78.25;22.08
72.00;101.00;76.53;22.08
72.00;102.00;76.17;22.06
72.00;97.00;76.05;22.08
73.00;101.00;74.74;21.88
72.00;97.00;73.73;21.64
72.00;92.00;71.94;21.66
71.00;85.00;71.82;21.46
72.00;85.00;71.52;21.48
70.00;82.00;71.10;21.26
70.00;75.00;70.03;21.04
70.00;69.00;68.30;20.80
70.00;68.00;67.65;20.64
69.00;77.00;68.12;20.38
67.00;77.00;67.77;20.18
63.00;74.00;66.81;19.98
61.00;73.00;65.44;19.58
57.00;79.00;65.44;19.36
53.00;86.00;64.90;19.22
50.00;83.00;65.20;19.02
48.00;81.00;64.55;18.62
47.00;77.00;63.59;18.24
47.00;75.00;63.06;18.00
48.00;77.00;63.35;17.84
48.00;81.00;63.65;17.50
49.00;75.00;63.18;17.18
48.00;77.00;62.40;16.86
48.00;71.00;62.34;16.70
48.00;80.00;61.51;16.34
47.00;84.00;61.75;16.02
46.00;81.00;62.28;15.70
45.00;70.00;61.45;15.38
45.00;68.00;60.37;15.22
45.00;68.00;60.20;14.88
44.00;66.00;60.61;14.64
44.00;58.00;60.91;14.32
44.00;50.00;60.49;14.16
45.00;51.00;59.60;13.82
44.00;62.00;59.18;13.40
44.00;66.00;59.66;13.08
42.00;68.00;59.72;12.86
42.00;66.00;58.94;12.74
42.00;67.00;58.23;12.46
41.00;66.00;57.87;12.12
41.00;68.00;58.17;12.02
41.00;70.00;58.71;11.92
41.00;69.00;57.87;11.86
41.00;66.00;57.51;11.72
41.00;77.00;56.14;11.58
40.00;75.00;56.50;11.44
40.00;75.00;56.80;11.32
40.00;73.00;57.51;11.24
39.00;62.00;56.80;11.08
39.00;56.00;56.14;10.86
38.00;57.00;55.96;10.60
38.00;52.00;56.38;10.52
38.00;51.00;56.08;10.38
37.00;49.00;56.44;10.10
37.00;46.00;55.49;9.96
36.00;45.00;55.01;9.74
35.00;45.00;54.83;9.78
35.00;46.00;55.25;9.50
34.00;37.00;55.61;9.40
34.00;38.00;54.95;9.30
34.00;41.00;54.12;9.30
34.00;41.00;53.64;9.18
34.00;44.00;53.76;9.18
38.00;48.00;55.55;9.04
41.00;49.00;54.24;9.02
45.00;61.00;54.12;9.04
50.00;62.00;53.22;9.02
56.00;66.00;53.88;9.04
61.00;70.00;54.83;9.02
66.00;75.00;54.59;9.02
69.00;79.00;52.92;9.16
72.00;79.00;53.52;9.16
73.00;68.00;53.04;9.28
73.00;67.00;53.76;9.28
73.00;63.00;53.64;9.42
72.00;63.00;53.46;9.56
71.00;69.00;52.87;9.64
69.00;70.00;52.39;9.76
67.00;68.00;53.46;9.98
66.00;71.00;54.06;10.10
64.00;78.00;53.82;10.24
64.00;81.00;53.10;10.52
63.00;82.00;52.15;10.74
61.00;73.00;53.34;11.02
59.00;70.00;53.64;11.18
57.00;72.00;53.52;11.26
53.00;68.00;52.63;11.38
48.00;59.00;52.21;11.50
45.00;52.00;51.97;11.68
42.00;50.00;53.10;11.78
42.00;47.00;54.24;11.86
41.00;45.00;52.98;12.02
41.00;45.00;52.51;12.24
41.00;47.00;53.28;12.48
45.00;48.00;54.77;12.58
45.00;49.00;57.99;12.98
45.00;48.00;62.40;13.22
45.00;51.00;71.82;13.56
44.00;51.00;85.88;13.98
44.00;49.00;104.60;14.14
44.00;52.00;122.66;14.48
42.00;53.00;138.39;14.88
42.00;56.00;144.41;15.20
41.00;57.00;144.23;15.36
41.00;53.00;138.69;15.72
41.00;53.00;133.86;16.04
40.00;55.00;131.18;16.34
40.00;49.00;129.09;16.70
39.00;49.00;128.02;16.86
39.00;45.00;128.14;17.18
38.00;44.00;127.31;17.50
37.00;44.00;127.07;17.64
36.00;45.00;123.79;18.04
36.00;45.00;118.43;18.24
35.00;45.00;112.17;18.46
35.00;42.00;107.70;18.64
34.00;46.00;102.63;18.78
34.00;46.00;96.97;19.02
33.00;47.00;91.25;19.18
33.00;44.00;84.45;19.20
31.00;42.00;81.89;19.38
31.00;40.00;81.23;19.58
45.00;40.00;81.71;19.58
45.00;40.00;83.14;19.80
45.00;38.00;83.62;19.80
45.00;37.00;85.41;19.82
45.00;38.00;87.55;20.00
45.00;38.00;88.27;19.98
46.00;38.00;87.43;19.98
33.00;50.00;85.88;20.00
35.00;52.00;83.32;19.98
38.00;63.00;81.71;19.98
42.00;66.00;80.76;19.98
48.00;71.00;79.51;19.98
52.00;77.00;77.42;20.00
59.00;78.00;75.93;19.98
64.00;71.00;75.33;20.00
67.00;71.00;75.27;19.82
70.00;61.00;74.98;19.80
71.00;63.00;74.26;19.58
71.00;63.00;72.95;19.58
71.00;61.00;71.70;19.38
70.00;67.00;71.58;19.36
68.00;71.00;71.34;19.22
67.00;73.00;70.21;19.02
66.00;75.00;67.65;18.62
63.00;73.00;66.28;18.62
62.00;78.00;65.80;18.24
63.00;78.00;66.28;18.04
62.00;73.00;66.10;17.66
60.00;69.00;65.80;17.34
